Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
14 01 02 11,314324180@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F980,Other management expenditure,exp,,5.2.3X,2012,2 883 795.96,Balanced expert group
14 01 03,314324181@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9A3,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,2 884 68
14 01 03,314324181@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9A3,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,2 803 28
14 01 03,314324181@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9A3,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,3 235 379.1
14 01 04 01,IDfLbbcIIbOfIcILbbXJJIKHGcaXHJbbPIbIOOMX_Nfea,Support expenditure for Customs,exp,en,1.1.7,2014,100 00
14 01 04 01,IDfLbbcIIbOfIcILbbXJJIKHGcaXHJbbPIbIOOMX_Nfea,Support expenditure for Customs,exp,en,1.1.7,2013,1 132 00
14 01 04 01,IDfLbbcIIbOfIcILbbXJJIKHGcaXHJbbPIbIOOMX_Nfea,Support expenditure for Customs,exp,en,1.1.7,2012,1 132 000.0
14 01 04 02,314324184@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9F1,Support expenditure for Fiscalis,exp,en,1.1.7,2014,100 00
14 01 04 02,314324184@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9F1,Support expenditure for Fiscalis,exp,en,1.1.7,2013,
14 01 04 02,314324184@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1F9F1,Support expenditure for Fiscalis,exp,en,1.1.7,2012,0.
15,314324197@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD0E,Education and culture,exp,,,2014,52
15,314324197@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD0E,Education and culture,exp,,,2014,8
15,314324197@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD0E,Education and culture,exp,,,2014,61
15 01 01,314324199@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD52,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,49 653 11
15 01 01,314324199@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD52,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,51 511 21
15 01 01,314324199@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD52,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,51 956 609.9
15 01 02 01,314324201@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD88,External personnel,exp,en,5.2.3X,2014,3 715 74
15 01 02 01,314324201@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD88,External personnel,exp,en,5.2.3X,2013,3 724 90
15 01 02 01,314324201@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FD88,External personnel,exp,en,5.2.3X,2012,3 898 776.7
15 01 02 11,314324202@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDAB,Other management expenditure,exp,,5.2.3X,2014,3 815 43
15 01 02 11,314324202@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDAB,Other management expenditure,exp,,5.2.3X,2013,3 333 01
15 01 02 11,314324202@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDAB,Other management expenditure,exp,,5.2.3X,2012,4 515 989.7
15 01 03,314324203@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDCE,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,3 214 54
15 01 03,314324203@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDCE,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,3 294 97
15 01 03,314324203@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1FDCE,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,3 838 398.5
15 01 04 01,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbN,Support expenditure for Erasmus+,exp,en,1.1.5,2014,10 414 10
15 01 04 01,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbN,Support expenditure for Erasmus+,exp,en,1.1.5,2013,10 274 00
15 01 04 01,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbN,Support expenditure for Erasmus+,exp,en,1.1.5,2012,10 002 010.0
15 01 04 02,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbH,Support expenditure for Creative Europe,exp,en,3.0.11,2014,2 137 90
15 01 04 02,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbH,Support expenditure for Creative Europe,exp,en,3.0.11,2013,1 319 00
15 01 04 02,IDOKObdNbPOPfNLeGIX_HJcbGHGPXHJbbdGffaedX_NfbH,Support expenditure for Creative Europe,exp,en,3.0.11,2012,1 431 547.0
15 01 05 01,314324216@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2004A,Expenditure relating to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,2 234 61
15 01 05 01,314324216@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2004A,Expenditure relating to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,2 325 50
15 01 05 01,314324216@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2004A,Expenditure relating to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,1 893 941.0
15 01 05 02,314324217@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20072,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,700 00
15 01 05 02,314324217@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20072,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,700 00
15 01 05 02,314324217@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20072,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,700 000.0
15 01 05 03,314324218@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2009A,Other management expenditure for research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,815 11
15 01 05 03,314324218@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2009A,Other management expenditure for research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,838 15
15 01 05 03,314324218@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2009A,Other management expenditure for research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,1 077 456.4
15 01 06 01,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbO,Education. Audiovisual and Culture Executive Agency — Contribution from Erasmus+,exp,en,1.1.5,2014,25 897 00
15 01 06 01,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbO,Education. Audiovisual and Culture Executive Agency — Contribution from Erasmus+,exp,en,1.1.5,2013,21 658 00
15 01 06 01,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbO,Education. Audiovisual and Culture Executive Agency — Contribution from Erasmus+,exp,en,1.1.5,2012,23 687 717.0
15 01 06 02,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbG,Education. Audiovisual and Culture Executive Agency — Contribution from Creative Europe,exp,en,3.0.11,2014,12 192 00
15 01 06 02,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbG,Education. Audiovisual and Culture Executive Agency — Contribution from Creative Europe,exp,en,3.0.11,2013,16 030 00
15 01 06 02,IDOKObdNbPOPfNLeGIX_MKfPeOHXHJbbdJfaJKHX_NfbG,Education. Audiovisual and Culture Executive Agency — Contribution from Creative Europe,exp,en,3.0.11,2012,16 532 259.0
15 01 60,314324219@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N200C2,Documentation and library expenditure,exp,en,5.2.3X,2014,2 534 00
15 01 60,314324219@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N200C2,Documentation and library expenditure,exp,en,5.2.3X,2013,2 534 00
15 01 60,314324219@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N200C2,Documentation and library expenditure,exp,en,5.2.3X,2012,2 814 204.5
15 01 61,314324221@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2010F,Cost of organising graduate traineeships with the institution,exp,,5.2.3X,2014,6 361 00
15 01 61,314324221@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2010F,Cost of organising graduate traineeships with the institution,exp,,5.2.3X,2013,6 551 30
15 01 61,314324221@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2010F,Cost of organising graduate traineeships with the institution,exp,,5.2.3X,2012,7 828 913.7
15 01 61,314324221@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2010F,Cost of organising graduate traineeships with the institution,exp,,5.2.3X,2012,7 828 913.78,AM Rapp - Restore D
16,314324269@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A18,Communication,exp,en,,2014,63
16,314324269@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A18,Communication,exp,en,,2014,46
16,314324269@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A18,Communication,exp,en,,2014,1 09
16 01 01 01,314324272@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A6A,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,63 739 81
16 01 01 01,314324272@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A6A,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,64 377 06
16 01 01 01,314324272@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20A6A,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,61 925 911.9
16 01 02 01,314324274@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AA0,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2014,6 151 11
16 01 02 01,314324274@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AA0,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2013,6 174 55
16 01 02 01,314324274@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AA0,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2012,8 846 607.1
16 01 02 03,314324275@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AC7,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2014,16 421 00
16 01 02 03,314324275@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AC7,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2013,16 264 20
16 01 02 03,314324275@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AC7,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2012,16 407 004.7
16 01 02 03,314324275@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AC7,External personnel of the Directorate-General for Communication,exp,en,5.2.3X,2012,16 407 004.70,AM Rapp - Restore D
16 01 02 11,314324276@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AEE,Other management expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2014,3 730 91
16 01 02 11,314324276@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AEE,Other management expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2013,3 365 31
16 01 02 11,314324276@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20AEE,Other management expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2012,3 542 110.3
16 01 03 01,314324278@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B26,Expenditure related to information and communication technology equipment and services of the Directorate-General for Communication,exp,en,5.2.3X,2014,4 126 52
16 01 03 01,314324278@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B26,Expenditure related to information and communication technology equipment and services of the Directorate-General for Communication,exp,en,5.2.3X,2013,4 074 02
16 01 03 01,314324278@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B26,Expenditure related to information and communication technology equipment and services of the Directorate-General for Communication,exp,en,5.2.3X,2012,4 543 495.7
16 01 03 03,314324279@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B47,Buildings and related expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2014,26 806 00
16 01 03 03,314324279@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B47,Buildings and related expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2013,26 531 00
16 01 03 03,314324279@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N20B47,Buildings and related expenditure of the Directorate-General for Communication,exp,en,5.2.3X,2012,25 262 681.3
16 01 04 01,IDOOKPLMaIGKILHLGPXIIPefGOfXHJbbdcGNPLbX_NfcM,Support expenditure for the programme,exp,en,3.0.7,2014,147 00
16 01 04 01,IDOOKPLMaIGKILHLGPXIIPefGOfXHJbbdcGNPLbX_NfcM,Support expenditure for the programme,exp,en,3.0.7,2013,250 00
16 01 04 01,IDOOKPLMaIGKILHLGPXIIPefGOfXHJbbdcGNPLbX_NfcM,Support expenditure for the programme,exp,en,3.0.7,2012,228 918.6
16 01 04 02,IDddOHJPIeeKaLcNLbXcaJcOOJXHJcbaMOfMabX_NfdH,Support expenditure for communication actions,exp,en,3.0.SPEC,2014,1 185 00
16 01 04 02,IDddOHJPIeeKaLcNLbXcaJcOOJXHJcbaMOfMabX_NfdH,Support expenditure for communication actions,exp,en,3.0.SPEC,2013,3 200 00
16 01 04 02,IDddOHJPIeeKaLcNLbXcaJcOOJXHJcbaMOfMabX_NfdH,Support expenditure for communication actions,exp,en,3.0.SPEC,2012,3 197 127.0
16 01 04 02,IDddOHJPIeeKaLcNLbXcaJcOOJXHJcbaMOfMabX_NfdH,Support expenditure for communication actions,exp,en,3.0.SPEC,2012,3 197 127.09,Restore D
16 01 06 01,IDOOKPLMaIGKILHLGPXLdKeeceMXHJbbdbNdNNLX_NfcI,Education. Audiovisual and Culture Executive Agency — Contribution from the programme,exp,en,3.0.7,2014,2 191 00
16 01 06 01,IDOOKPLMaIGKILHLGPXLdKeeceMXHJbbdbNdNNLX_NfcI,Education. Audiovisual and Culture Executive Agency — Contribution from the programme,exp,en,3.0.7,2013,3 370 00
16 01 06 01,IDOOKPLMaIGKILHLGPXLdKeeceMXHJbbdbNdNNLX_NfcI,Education. Audiovisual and Culture Executive Agency — Contribution from the programme,exp,en,3.0.7,2012,3 408 633.0
16 01 60,IDOOKPLMaIGKILHLGPX_INcafefeXHJbbddKbMNeX_NfcL,Purchase of information,exp,en,5.2.3X,2014,1 317 00
16 01 60,IDOOKPLMaIGKILHLGPX_INcafefeXHJbbddKbMNeX_NfcL,Purchase of information,exp,en,5.2.3X,2013,1 317 00
16 01 60,IDOOKPLMaIGKILHLGPX_INcafefeXHJbbddKbMNeX_NfcL,Purchase of information,exp,en,5.2.3X,2012,1 342 995.4
17,314324321@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213A3,Health and consumer protection,exp,,,2014,76
17,314324321@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213A3,Health and consumer protection,exp,,,2014,15
17,314324321@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213A3,Health and consumer protection,exp,,,2014,92
17 01 01,314324323@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213E7,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,76 627 64
17 01 01,314324323@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213E7,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,77 696 45
17 01 01,314324323@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N213E7,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,77 820 385.5
17 01 02 01,314324325@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2141D,External personnel,exp,en,5.2.3X,2014,7 385 07
17 01 02 01,314324325@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2141D,External personnel,exp,en,5.2.3X,2013,7 542 59
17 01 02 01,314324325@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2141D,External personnel,exp,en,5.2.3X,2012,8 175 517.1
17 01 02 11,314324326@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21440,Other management expenditure,exp,,5.2.3X,2014,8 938 34
17 01 02 11,314324326@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21440,Other management expenditure,exp,,5.2.3X,2013,9 785 15
17 01 02 11,314324326@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21440,Other management expenditure,exp,,5.2.3X,2012,9 073 550.1
17 01 03 01,314324328@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21470,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,4 960 88
17 01 03 01,314324328@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21470,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,4 916 92
17 01 03 01,314324328@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21470,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,5 708 920.5
17 01 03 03,314324329@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21491,Buildings and related expenditure of the  policy area,exp,en,5.2.3X,2014,4 565 00
17 01 03 03,314324329@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21491,Buildings and related expenditure of the  policy area,exp,en,5.2.3X,2013,4 700 00
17 01 03 03,314324329@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21491,Buildings and related expenditure of the  policy area,exp,en,5.2.3X,2012,5 268 184.8
17 01 04 01,IDfLbbcIIbOfIcILbbXIObKccHcXHJbbPMMPcddX_Nfbb,Support expenditure for the Consumer programme,exp,en,3.0.10,2014,1 100 00
17 01 04 01,IDfLbbcIIbOfIcILbbXIObKccHcXHJbbPMMPcddX_Nfbb,Support expenditure for the Consumer programme,exp,en,3.0.10,2013,1 100 00
17 01 04 01,IDfLbbcIIbOfIcILbbXIObKccHcXHJbbPMMPcddX_Nfbb,Support expenditure for the Consumer programme,exp,en,3.0.10,2012,974 563.4
17 01 04 02,314324332@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N215AF,Support expenditure for the  programme,exp,en,3.0.9,2014,1 500 00
17 01 04 02,314324332@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N215AF,Support expenditure for the  programme,exp,en,3.0.9,2013,1 500 00
17 01 04 02,314324332@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N215AF,Support expenditure for the  programme,exp,en,3.0.9,2012,1 456 521.8
17 01 04 03,IDfLbbcIIbOfIcILbbX_NKJOcHGOXHJbbPMKeaIHX_Nfbb,Support expenditure in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2014,1 500 00
17 01 04 03,IDfLbbcIIbOfIcILbbX_NKJOcHGOXHJbbPMKeaIHX_Nfbb,Support expenditure in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2013,1 500 00
17 01 04 03,IDfLbbcIIbOfIcILbbX_NKJOcHGOXHJbbPMKeaIHX_Nfbb,Support expenditure in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2012,1 473 768.4
17 01 04 03,IDfLbbcIIbOfIcILbbX_NKJOcHGOXHJbbPMKeaIHX_Nfbb,Support expenditure in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2012,1 473 768.47,Restore D
17 01 06 01,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbN,Consumers. Health and Food Executive Agency — Contribution from the Consumer programme,exp,en,3.0.10,2014,1 691 00
17 01 06 01,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbN,Consumers. Health and Food Executive Agency — Contribution from the Consumer programme,exp,en,3.0.10,2013,1 691 00
17 01 06 01,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbN,Consumers. Health and Food Executive Agency — Contribution from the Consumer programme,exp,en,3.0.10,2012,1 734 904.0
17 01 06 02,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbK,Consumers. Health and Food Executive Agency— Contribution from the  programme,exp,en,3.0.9,2014,4 209 00
17 01 06 02,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbK,Consumers. Health and Food Executive Agency— Contribution from the  programme,exp,en,3.0.9,2013,4 209 00
17 01 06 02,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbK,Consumers. Health and Food Executive Agency— Contribution from the  programme,exp,en,3.0.9,2012,4 318 496.0
17 01 06 03,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbH,Consumers. Health and Food Executive Agency — Contribution in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2014,1 170 00
17 01 06 03,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbH,Consumers. Health and Food Executive Agency — Contribution in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2013,1 170 00
17 01 06 03,IDfLbbcIIbOfIcILbbX_NPKJJbMaXHJbbPLfcJMcX_NfbH,Consumers. Health and Food Executive Agency — Contribution in the field of food and feed safety. animal health. animal welfare and plant health,exp,en,3.0.8,2012,1 170 000.0
18,314324383@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F2D,Home affairs,exp,en,,2014,25
18,314324383@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F2D,Home affairs,exp,en,,2014,3
18,314324383@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F2D,Home affairs,exp,en,,2014,29
18 01 01,314324385@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F71,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,25 775 66
18 01 01,314324385@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F71,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,31 078 58
18 01 01,314324385@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21F71,Expenditure relating to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,31 220 408.2
18 01 02 01,314324387@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FA7,External personnel,exp,en,5.2.3X,2014,1 624 27
18 01 02 01,314324387@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FA7,External personnel,exp,en,5.2.3X,2013,2 253 26
18 01 02 01,314324387@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FA7,External personnel,exp,en,5.2.3X,2012,2 672 531.7
18 01 02 11,314324388@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FCA,Other management expenditure,exp,,5.2.3X,2014,1 576 69
18 01 02 11,314324388@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FCA,Other management expenditure,exp,,5.2.3X,2013,1 741 78
18 01 02 11,314324388@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FCA,Other management expenditure,exp,,5.2.3X,2012,1 860 201.0
18 01 03,314324389@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FED,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,1 668 71
18 01 03,314324389@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FED,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,1 966 77
18 01 03,314324389@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N21FED,Expenditure relating to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,2 334 316.7
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2014,2 150 00
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2013,1 400 00
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2012,1 316 334.6
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2012,1 316 334.61,Restore D
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2012,1 316 334.61,Restore D
18 01 04 01,IDOKObdNbPOPfNLeGIX_IbeLPcdMXHJbbOfcKeMcX_Nfbc,Support expenditure for Internal Security Fund,exp,en,3.0.2,2012,1 316 334.61,Restore D
18 01 04 02,314324391@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2201B,Support expenditure for Asylum and Migration Fund,exp,en,3.0.1,2014,2 150 00
18 01 04 02,314324391@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2201B,Support expenditure for Asylum and Migration Fund,exp,en,3.0.1,2013,1 700 00
18 01 04 02,314324391@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2201B,Support expenditure for Asylum and Migration Fund,exp,en,3.0.1,2012,1 310 055.1
18 01 04 02,314324391@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2201B,Support expenditure for Asylum and Migration Fund,exp,en,3.0.1,2012,1 310 055.14,Restore D
18 01 04 02,314324391@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2201B,Support expenditure for Asylum and Migration Fund,exp,en,3.0.1,2012,1 310 055.14,Restore D
19,314324450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N232D4,Foreign policy instruments,exp,en,,2014,7
19,314324450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N232D4,Foreign policy instruments,exp,en,,2014,10
19,314324450@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N232D4,Foreign policy instruments,exp,en,,2014,18
19 01 01 01,314324453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23326,Expenditure related to officials and temporary staff in the,exp,,5.2.3X,2014,7 892 54
19 01 01 01,314324453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23326,Expenditure related to officials and temporary staff in the,exp,,5.2.3X,2013,7 265 12
19 01 01 01,314324453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23326,Expenditure related to officials and temporary staff in the,exp,,5.2.3X,2012,7 389 777.4
19 01 01 01,314324453@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23326,Expenditure related to officials and temporary staff in the,exp,,5.2.3X,2012,7 389 777.45,Restore DB / Reserve / External Assistance Management Reports (EAMRs
19 01 01 02,314324454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23353,Expenditure related to officials and temporary staff in the  policy area in Union delegations,exp,en,5.2.3X,2014,p.m
19 01 01 02,314324454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23353,Expenditure related to officials and temporary staff in the  policy area in Union delegations,exp,en,5.2.3X,2013,6 933 65
19 01 01 02,314324454@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N23353,Expenditure related to officials and temporary staff in the  policy area in Union delegations,exp,en,5.2.3X,2012,6 371 807.6
19 01 02 01,314324456@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2338B,External personnel of the,exp,en,5.2.3X,2014,1 907 80
19 01 02 01,314324456@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N2338B,External personnel of the,exp,en,5.2.3X,2013,1 656 66
